
[32m2022-10-18T11:43:50 | mmf.utils.checkpoint: [39mLoading checkpoint
[32m2022-10-18T11:48:34 | mmf.trainers.callbacks.logistics: [39mprogress: 500/22000, train/hateful_memes/cross_entropy: 0.5960, train/hateful_memes/cross_entropy/avg: 0.6132, train/total_loss: 0.5960, train/total_loss/avg: 0.6132, max mem: 3238.0, experiment: hmd_a10, epoch: 1, num_updates: 500, iterations: 500, max_updates: 22000, lr: 0.00001, ups: 1.82, time: 55s 507ms, time_since_start: 04m 51s 332ms, eta: 03h 25m 16s 016ms
[32m2022-10-18T11:49:14 | mmf.trainers.callbacks.logistics: [39mprogress: 600/22000, train/hateful_memes/cross_entropy: 0.5960, train/hateful_memes/cross_entropy/avg: 0.6166, train/total_loss: 0.5960, train/total_loss/avg: 0.6166, max mem: 3274.0, experiment: hmd_a10, epoch: 2, num_updates: 600, iterations: 600, max_updates: 22000, lr: 0.00002, ups: 2.50, time: 40s 087ms, time_since_start: 05m 31s 419ms, eta: 02h 27m 33s 261ms
[32m2022-10-18T11:49:49 | mmf.trainers.callbacks.logistics: [39mprogress: 700/22000, train/hateful_memes/cross_entropy: 0.6084, train/hateful_memes/cross_entropy/avg: 0.6155, train/total_loss: 0.6084, train/total_loss/avg: 0.6155, max mem: 3302.0, experiment: hmd_a10, epoch: 2, num_updates: 700, iterations: 700, max_updates: 22000, lr: 0.00002, ups: 2.86, time: 35s 150ms, time_since_start: 06m 06s 569ms, eta: 02h 08m 46s 578ms
[32m2022-10-18T11:50:27 | mmf.trainers.callbacks.logistics: [39mprogress: 800/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.6144, train/total_loss: 0.6072, train/total_loss/avg: 0.6144, max mem: 3302.0, experiment: hmd_a10, epoch: 2, num_updates: 800, iterations: 800, max_updates: 22000, lr: 0.00002, ups: 2.70, time: 37s 396ms, time_since_start: 06m 43s 966ms, eta: 02h 16m 21s 825ms
[32m2022-10-18T11:51:09 | mmf.trainers.callbacks.logistics: [39mprogress: 900/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.6052, train/total_loss: 0.6072, train/total_loss/avg: 0.6052, max mem: 3315.0, experiment: hmd_a10, epoch: 2, num_updates: 900, iterations: 900, max_updates: 22000, lr: 0.00002, ups: 2.38, time: 42s 256ms, time_since_start: 07m 26s 222ms, eta: 02h 33m 21s 375ms
[32m2022-10-18T11:51:59 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T11:51:59 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T11:52:00 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T11:52:01 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T11:52:01 | mmf.trainers.callbacks.logistics: [39mprogress: 1000/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.6208, train/total_loss: 0.6072, train/total_loss/avg: 0.6208, max mem: 3338.0, experiment: hmd_a10, epoch: 2, num_updates: 1000, iterations: 1000, max_updates: 22000, lr: 0.00003, ups: 1.96, time: 51s 716ms, time_since_start: 08m 17s 939ms, eta: 03h 06m 47s 979ms
[32m2022-10-18T11:52:01 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T11:52:01 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T11:52:01 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T11:52:13 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T11:52:13 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T11:52:14 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T11:52:17 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T11:52:17 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T11:52:20 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T11:52:20 | mmf.trainers.callbacks.logistics: [39mprogress: 1000/22000, val/hateful_memes/cross_entropy: 0.7074, val/total_loss: 0.7074, val/hateful_memes/accuracy: 0.5600, val/hateful_memes/binary_f1: 0.3714, val/hateful_memes/roc_auc: 0.5811, num_updates: 1000, epoch: 2, iterations: 1000, max_updates: 22000, val_time: 19s 662ms, best_update: 1000, best_iteration: 1000, best_val/hateful_memes/roc_auc: 0.581124
[32m2022-10-18T11:53:09 | mmf.trainers.callbacks.logistics: [39mprogress: 1100/22000, train/hateful_memes/cross_entropy: 0.6084, train/hateful_memes/cross_entropy/avg: 0.6208, train/total_loss: 0.6084, train/total_loss/avg: 0.6208, max mem: 3338.0, experiment: hmd_a10, epoch: 3, num_updates: 1100, iterations: 1100, max_updates: 22000, lr: 0.00003, ups: 2.08, time: 48s 180ms, time_since_start: 09m 25s 783ms, eta: 02h 53m 11s 922ms
[32m2022-10-18T11:53:39 | mmf.trainers.callbacks.logistics: [39mprogress: 1200/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.6130, train/total_loss: 0.6072, train/total_loss/avg: 0.6130, max mem: 3338.0, experiment: hmd_a10, epoch: 3, num_updates: 1200, iterations: 1200, max_updates: 22000, lr: 0.00003, ups: 3.45, time: 29s 968ms, time_since_start: 09m 55s 752ms, eta: 01h 47m 12s 958ms
[32m2022-10-18T11:54:13 | mmf.trainers.callbacks.logistics: [39mprogress: 1300/22000, train/hateful_memes/cross_entropy: 0.6084, train/hateful_memes/cross_entropy/avg: 0.6158, train/total_loss: 0.6084, train/total_loss/avg: 0.6158, max mem: 3338.0, experiment: hmd_a10, epoch: 3, num_updates: 1300, iterations: 1300, max_updates: 22000, lr: 0.00003, ups: 2.94, time: 34s 176ms, time_since_start: 10m 29s 929ms, eta: 02h 01m 40s 950ms
[32m2022-10-18T11:54:49 | mmf.trainers.callbacks.logistics: [39mprogress: 1400/22000, train/hateful_memes/cross_entropy: 0.6084, train/hateful_memes/cross_entropy/avg: 0.6260, train/total_loss: 0.6084, train/total_loss/avg: 0.6260, max mem: 3338.0, experiment: hmd_a10, epoch: 3, num_updates: 1400, iterations: 1400, max_updates: 22000, lr: 0.00003, ups: 2.78, time: 36s 612ms, time_since_start: 11m 06s 541ms, eta: 02h 09m 43s 498ms
[32m2022-10-18T11:55:29 | mmf.trainers.callbacks.logistics: [39mprogress: 1500/22000, train/hateful_memes/cross_entropy: 0.6207, train/hateful_memes/cross_entropy/avg: 0.6258, train/total_loss: 0.6207, train/total_loss/avg: 0.6258, max mem: 3338.0, experiment: hmd_a10, epoch: 3, num_updates: 1500, iterations: 1500, max_updates: 22000, lr: 0.00004, ups: 2.56, time: 39s 306ms, time_since_start: 11m 45s 848ms, eta: 02h 18m 35s 696ms
[32m2022-10-18T11:56:12 | mmf.trainers.callbacks.logistics: [39mprogress: 1600/22000, train/hateful_memes/cross_entropy: 0.6084, train/hateful_memes/cross_entropy/avg: 0.6115, train/total_loss: 0.6084, train/total_loss/avg: 0.6115, max mem: 3338.0, experiment: hmd_a10, epoch: 4, num_updates: 1600, iterations: 1600, max_updates: 22000, lr: 0.00004, ups: 2.33, time: 43s 692ms, time_since_start: 12m 29s 540ms, eta: 02h 33m 18s 495ms
[32m2022-10-18T11:56:34 | mmf.trainers.callbacks.logistics: [39mprogress: 1700/22000, train/hateful_memes/cross_entropy: 0.6084, train/hateful_memes/cross_entropy/avg: 0.6078, train/total_loss: 0.6084, train/total_loss/avg: 0.6078, max mem: 3338.0, experiment: hmd_a10, epoch: 4, num_updates: 1700, iterations: 1700, max_updates: 22000, lr: 0.00004, ups: 4.76, time: 21s 394ms, time_since_start: 12m 50s 934ms, eta: 01h 14m 42s 002ms
[32m2022-10-18T11:56:55 | mmf.trainers.callbacks.logistics: [39mprogress: 1800/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.5931, train/total_loss: 0.6072, train/total_loss/avg: 0.5931, max mem: 3338.0, experiment: hmd_a10, epoch: 4, num_updates: 1800, iterations: 1800, max_updates: 22000, lr: 0.00005, ups: 4.76, time: 21s 765ms, time_since_start: 13m 12s 700ms, eta: 01h 15m 37s 302ms
[32m2022-10-18T11:57:18 | mmf.trainers.callbacks.logistics: [39mprogress: 1900/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.5920, train/total_loss: 0.6072, train/total_loss/avg: 0.5920, max mem: 3338.0, experiment: hmd_a10, epoch: 4, num_updates: 1900, iterations: 1900, max_updates: 22000, lr: 0.00005, ups: 4.55, time: 22s 705ms, time_since_start: 13m 35s 405ms, eta: 01h 18m 29s 846ms
[32m2022-10-18T11:57:45 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T11:57:45 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T11:57:46 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T11:57:49 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T11:57:49 | mmf.trainers.callbacks.logistics: [39mprogress: 2000/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.5959, train/total_loss: 0.6072, train/total_loss/avg: 0.5959, max mem: 3338.0, experiment: hmd_a10, epoch: 4, num_updates: 2000, iterations: 2000, max_updates: 22000, lr: 0.00005, ups: 3.33, time: 30s 647ms, time_since_start: 14m 06s 053ms, eta: 01h 45m 25s 666ms
[32m2022-10-18T11:57:49 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T11:57:49 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T11:57:49 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T11:58:02 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T11:58:02 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T11:58:02 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T11:58:05 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T11:58:08 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T11:58:11 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T11:58:11 | mmf.trainers.callbacks.logistics: [39mprogress: 2000/22000, val/hateful_memes/cross_entropy: 0.9047, val/total_loss: 0.9047, val/hateful_memes/accuracy: 0.5600, val/hateful_memes/binary_f1: 0.2667, val/hateful_memes/roc_auc: 0.6652, num_updates: 2000, epoch: 4, iterations: 2000, max_updates: 22000, val_time: 22s 487ms, best_update: 2000, best_iteration: 2000, best_val/hateful_memes/roc_auc: 0.665216
[32m2022-10-18T11:58:56 | mmf.trainers.callbacks.logistics: [39mprogress: 2100/22000, train/hateful_memes/cross_entropy: 0.6072, train/hateful_memes/cross_entropy/avg: 0.5845, train/total_loss: 0.6072, train/total_loss/avg: 0.5845, max mem: 3338.0, experiment: hmd_a10, epoch: 4, num_updates: 2100, iterations: 2100, max_updates: 22000, lr: 0.00005, ups: 2.27, time: 44s 736ms, time_since_start: 15m 13s 282ms, eta: 02h 33m 07s 521ms
[32m2022-10-18T11:59:28 | mmf.trainers.callbacks.logistics: [39mprogress: 2200/22000, train/hateful_memes/cross_entropy: 0.5960, train/hateful_memes/cross_entropy/avg: 0.5843, train/total_loss: 0.5960, train/total_loss/avg: 0.5843, max mem: 3338.0, experiment: hmd_a10, epoch: 5, num_updates: 2200, iterations: 2200, max_updates: 22000, lr: 0.00005, ups: 3.12, time: 32s 193ms, time_since_start: 15m 45s 476ms, eta: 01h 49m 38s 310ms
[32m2022-10-18T11:59:57 | mmf.trainers.callbacks.logistics: [39mprogress: 2300/22000, train/hateful_memes/cross_entropy: 0.5842, train/hateful_memes/cross_entropy/avg: 0.5775, train/total_loss: 0.5842, train/total_loss/avg: 0.5775, max mem: 3338.0, experiment: hmd_a10, epoch: 5, num_updates: 2300, iterations: 2300, max_updates: 22000, lr: 0.00005, ups: 3.57, time: 28s 289ms, time_since_start: 16m 13s 766ms, eta: 01h 35m 51s 386ms
[32m2022-10-18T12:00:27 | mmf.trainers.callbacks.logistics: [39mprogress: 2400/22000, train/hateful_memes/cross_entropy: 0.5806, train/hateful_memes/cross_entropy/avg: 0.5665, train/total_loss: 0.5806, train/total_loss/avg: 0.5665, max mem: 3338.0, experiment: hmd_a10, epoch: 5, num_updates: 2400, iterations: 2400, max_updates: 22000, lr: 0.00005, ups: 3.33, time: 30s 732ms, time_since_start: 16m 44s 498ms, eta: 01h 43m 36s 347ms
[32m2022-10-18T12:01:01 | mmf.trainers.callbacks.logistics: [39mprogress: 2500/22000, train/hateful_memes/cross_entropy: 0.5720, train/hateful_memes/cross_entropy/avg: 0.5606, train/total_loss: 0.5720, train/total_loss/avg: 0.5606, max mem: 3338.0, experiment: hmd_a10, epoch: 5, num_updates: 2500, iterations: 2500, max_updates: 22000, lr: 0.00005, ups: 2.94, time: 34s 021ms, time_since_start: 17m 18s 519ms, eta: 01h 54m 06s 402ms
[32m2022-10-18T12:01:35 | mmf.trainers.callbacks.logistics: [39mprogress: 2600/22000, train/hateful_memes/cross_entropy: 0.5720, train/hateful_memes/cross_entropy/avg: 0.5743, train/total_loss: 0.5720, train/total_loss/avg: 0.5743, max mem: 3338.0, experiment: hmd_a10, epoch: 5, num_updates: 2600, iterations: 2600, max_updates: 22000, lr: 0.00005, ups: 3.03, time: 33s 960ms, time_since_start: 17m 52s 480ms, eta: 01h 53m 19s 117ms
[32m2022-10-18T12:02:05 | mmf.trainers.callbacks.logistics: [39mprogress: 2700/22000, train/hateful_memes/cross_entropy: 0.5485, train/hateful_memes/cross_entropy/avg: 0.5663, train/total_loss: 0.5485, train/total_loss/avg: 0.5663, max mem: 3338.0, experiment: hmd_a10, epoch: 6, num_updates: 2700, iterations: 2700, max_updates: 22000, lr: 0.00005, ups: 3.45, time: 29s 948ms, time_since_start: 18m 22s 428ms, eta: 01h 39m 25s 080ms
[32m2022-10-18T12:02:24 | mmf.trainers.callbacks.logistics: [39mprogress: 2800/22000, train/hateful_memes/cross_entropy: 0.5318, train/hateful_memes/cross_entropy/avg: 0.5559, train/total_loss: 0.5318, train/total_loss/avg: 0.5559, max mem: 3338.0, experiment: hmd_a10, epoch: 6, num_updates: 2800, iterations: 2800, max_updates: 22000, lr: 0.00005, ups: 5.56, time: 18s 927ms, time_since_start: 18m 41s 356ms, eta: 01h 02m 30s 305ms
[32m2022-10-18T12:02:43 | mmf.trainers.callbacks.logistics: [39mprogress: 2900/22000, train/hateful_memes/cross_entropy: 0.5280, train/hateful_memes/cross_entropy/avg: 0.5449, train/total_loss: 0.5280, train/total_loss/avg: 0.5449, max mem: 3338.0, experiment: hmd_a10, epoch: 6, num_updates: 2900, iterations: 2900, max_updates: 22000, lr: 0.00005, ups: 5.26, time: 19s 102ms, time_since_start: 19m 458ms, eta: 01h 02m 45s 372ms
[32m2022-10-18T12:03:03 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T12:03:03 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:03:04 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:03:07 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:03:07 | mmf.trainers.callbacks.logistics: [39mprogress: 3000/22000, train/hateful_memes/cross_entropy: 0.4274, train/hateful_memes/cross_entropy/avg: 0.5406, train/total_loss: 0.4274, train/total_loss/avg: 0.5406, max mem: 3338.0, experiment: hmd_a10, epoch: 6, num_updates: 3000, iterations: 3000, max_updates: 22000, lr: 0.00005, ups: 4.35, time: 23s 454ms, time_since_start: 19m 23s 913ms, eta: 01h 16m 39s 006ms
[32m2022-10-18T12:03:07 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T12:03:07 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T12:03:07 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T12:03:20 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T12:03:20 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T12:03:20 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:03:23 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T12:03:27 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:03:31 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:03:31 | mmf.trainers.callbacks.logistics: [39mprogress: 3000/22000, val/hateful_memes/cross_entropy: 0.7451, val/total_loss: 0.7451, val/hateful_memes/accuracy: 0.6260, val/hateful_memes/binary_f1: 0.5428, val/hateful_memes/roc_auc: 0.7015, num_updates: 3000, epoch: 6, iterations: 3000, max_updates: 22000, val_time: 24s 306ms, best_update: 3000, best_iteration: 3000, best_val/hateful_memes/roc_auc: 0.701525
[32m2022-10-18T12:04:06 | mmf.trainers.callbacks.logistics: [39mprogress: 3100/22000, train/hateful_memes/cross_entropy: 0.4175, train/hateful_memes/cross_entropy/avg: 0.5311, train/total_loss: 0.4175, train/total_loss/avg: 0.5311, max mem: 3338.0, experiment: hmd_a10, epoch: 6, num_updates: 3100, iterations: 3100, max_updates: 22000, lr: 0.00005, ups: 2.86, time: 35s 353ms, time_since_start: 20m 23s 575ms, eta: 01h 54m 55s 696ms
[32m2022-10-18T12:04:44 | mmf.trainers.callbacks.logistics: [39mprogress: 3200/22000, train/hateful_memes/cross_entropy: 0.4146, train/hateful_memes/cross_entropy/avg: 0.5197, train/total_loss: 0.4146, train/total_loss/avg: 0.5197, max mem: 3338.0, experiment: hmd_a10, epoch: 7, num_updates: 3200, iterations: 3200, max_updates: 22000, lr: 0.00005, ups: 2.70, time: 37s 741ms, time_since_start: 21m 01s 316ms, eta: 02h 02m 02s 477ms
[32m2022-10-18T12:05:07 | mmf.trainers.callbacks.logistics: [39mprogress: 3300/22000, train/hateful_memes/cross_entropy: 0.4146, train/hateful_memes/cross_entropy/avg: 0.5226, train/total_loss: 0.4146, train/total_loss/avg: 0.5226, max mem: 3338.0, experiment: hmd_a10, epoch: 7, num_updates: 3300, iterations: 3300, max_updates: 22000, lr: 0.00005, ups: 4.55, time: 22s 458ms, time_since_start: 21m 23s 775ms, eta: 01h 12m 14s 057ms
[32m2022-10-18T12:05:30 | mmf.trainers.callbacks.logistics: [39mprogress: 3400/22000, train/hateful_memes/cross_entropy: 0.3971, train/hateful_memes/cross_entropy/avg: 0.5166, train/total_loss: 0.3971, train/total_loss/avg: 0.5166, max mem: 3338.0, experiment: hmd_a10, epoch: 7, num_updates: 3400, iterations: 3400, max_updates: 22000, lr: 0.00005, ups: 4.35, time: 23s 450ms, time_since_start: 21m 47s 225ms, eta: 01h 15m 01s 327ms
[32m2022-10-18T12:05:55 | mmf.trainers.callbacks.logistics: [39mprogress: 3500/22000, train/hateful_memes/cross_entropy: 0.3971, train/hateful_memes/cross_entropy/avg: 0.5155, train/total_loss: 0.3971, train/total_loss/avg: 0.5155, max mem: 3338.0, experiment: hmd_a10, epoch: 7, num_updates: 3500, iterations: 3500, max_updates: 22000, lr: 0.00005, ups: 4.00, time: 25s 251ms, time_since_start: 22m 12s 477ms, eta: 01h 20m 21s 086ms
[32m2022-10-18T12:06:21 | mmf.trainers.callbacks.logistics: [39mprogress: 3600/22000, train/hateful_memes/cross_entropy: 0.4146, train/hateful_memes/cross_entropy/avg: 0.5193, train/total_loss: 0.4146, train/total_loss/avg: 0.5193, max mem: 3338.0, experiment: hmd_a10, epoch: 7, num_updates: 3600, iterations: 3600, max_updates: 22000, lr: 0.00005, ups: 4.00, time: 25s 524ms, time_since_start: 22m 38s 001ms, eta: 01h 20m 46s 842ms
[32m2022-10-18T12:06:47 | mmf.trainers.callbacks.logistics: [39mprogress: 3700/22000, train/hateful_memes/cross_entropy: 0.3637, train/hateful_memes/cross_entropy/avg: 0.5151, train/total_loss: 0.3637, train/total_loss/avg: 0.5151, max mem: 3338.0, experiment: hmd_a10, epoch: 7, num_updates: 3700, iterations: 3700, max_updates: 22000, lr: 0.00005, ups: 3.85, time: 26s 334ms, time_since_start: 23m 04s 336ms, eta: 01h 22m 53s 356ms
[32m2022-10-18T12:07:07 | mmf.trainers.callbacks.logistics: [39mprogress: 3800/22000, train/hateful_memes/cross_entropy: 0.3637, train/hateful_memes/cross_entropy/avg: 0.5076, train/total_loss: 0.3637, train/total_loss/avg: 0.5076, max mem: 3338.0, experiment: hmd_a10, epoch: 8, num_updates: 3800, iterations: 3800, max_updates: 22000, lr: 0.00005, ups: 5.00, time: 20s 288ms, time_since_start: 23m 24s 625ms, eta: 01h 03m 30s 758ms
[32m2022-10-18T12:07:25 | mmf.trainers.callbacks.logistics: [39mprogress: 3900/22000, train/hateful_memes/cross_entropy: 0.3637, train/hateful_memes/cross_entropy/avg: 0.5044, train/total_loss: 0.3637, train/total_loss/avg: 0.5044, max mem: 3338.0, experiment: hmd_a10, epoch: 8, num_updates: 3900, iterations: 3900, max_updates: 22000, lr: 0.00005, ups: 5.88, time: 17s 850ms, time_since_start: 23m 42s 475ms, eta: 55m 34s 281ms
[32m2022-10-18T12:07:43 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T12:07:43 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:07:44 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:07:48 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:07:48 | mmf.trainers.callbacks.logistics: [39mprogress: 4000/22000, train/hateful_memes/cross_entropy: 0.3591, train/hateful_memes/cross_entropy/avg: 0.5002, train/total_loss: 0.3591, train/total_loss/avg: 0.5002, max mem: 3338.0, experiment: hmd_a10, epoch: 8, num_updates: 4000, iterations: 4000, max_updates: 22000, lr: 0.00005, ups: 4.55, time: 22s 398ms, time_since_start: 24m 04s 873ms, eta: 01h 09m 20s 688ms
[32m2022-10-18T12:07:48 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T12:07:48 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T12:07:48 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T12:07:53 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T12:07:53 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T12:07:53 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:07:57 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T12:08:01 | mmf.utils.checkpoint: [39mSaving current checkpoint
