
[32m2022-10-10T22:51:02 | mmf.utils.checkpoint: [39mLoading checkpoint
[32m2022-10-10T22:54:39 | mmf.trainers.callbacks.logistics: [39mprogress: 400/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6909, train/total_loss: 0.6576, train/total_loss/avg: 0.6909, max mem: 914.0, experiment: hmd, epoch: 1, num_updates: 400, iterations: 400, max_updates: 22000, lr: 0.00001, ups: 1.89, time: 53s 408ms, time_since_start: 03m 44s 110ms, eta: 03h 18m 25s 295ms
[32m2022-10-10T22:55:32 | mmf.trainers.callbacks.logistics: [39mprogress: 500/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6797, train/total_loss: 0.6576, train/total_loss/avg: 0.6797, max mem: 939.0, experiment: hmd, epoch: 1, num_updates: 500, iterations: 500, max_updates: 22000, lr: 0.00001, ups: 1.92, time: 52s 927ms, time_since_start: 04m 37s 037ms, eta: 03h 15m 43s 636ms
[32m2022-10-10T22:56:14 | mmf.trainers.callbacks.logistics: [39mprogress: 600/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6816, train/total_loss: 0.6576, train/total_loss/avg: 0.6816, max mem: 939.0, experiment: hmd, epoch: 2, num_updates: 600, iterations: 600, max_updates: 22000, lr: 0.00002, ups: 2.38, time: 42s 069ms, time_since_start: 05m 19s 107ms, eta: 02h 34m 50s 909ms
[32m2022-10-10T22:56:54 | mmf.trainers.callbacks.logistics: [39mprogress: 700/22000, train/hateful_memes/cross_entropy: 0.6810, train/hateful_memes/cross_entropy/avg: 0.6815, train/total_loss: 0.6810, train/total_loss/avg: 0.6815, max mem: 977.0, experiment: hmd, epoch: 2, num_updates: 700, iterations: 700, max_updates: 22000, lr: 0.00002, ups: 2.56, time: 39s 969ms, time_since_start: 05m 59s 076ms, eta: 02h 26m 25s 915ms
[32m2022-10-10T22:57:37 | mmf.trainers.callbacks.logistics: [39mprogress: 800/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6763, train/total_loss: 0.6576, train/total_loss/avg: 0.6763, max mem: 977.0, experiment: hmd, epoch: 2, num_updates: 800, iterations: 800, max_updates: 22000, lr: 0.00002, ups: 2.38, time: 42s 526ms, time_since_start: 06m 41s 603ms, eta: 02h 35m 04s 114ms
[32m2022-10-10T22:58:24 | mmf.trainers.callbacks.logistics: [39mprogress: 900/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6644, train/total_loss: 0.6576, train/total_loss/avg: 0.6644, max mem: 1027.0, experiment: hmd, epoch: 2, num_updates: 900, iterations: 900, max_updates: 22000, lr: 0.00002, ups: 2.13, time: 47s 099ms, time_since_start: 07m 28s 702ms, eta: 02h 50m 56s 014ms
[32m2022-10-10T22:59:14 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T22:59:14 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T22:59:16 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T22:59:16 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T22:59:16 | mmf.trainers.callbacks.logistics: [39mprogress: 1000/22000, train/hateful_memes/cross_entropy: 0.6396, train/hateful_memes/cross_entropy/avg: 0.6592, train/total_loss: 0.6396, train/total_loss/avg: 0.6592, max mem: 1039.0, experiment: hmd, epoch: 2, num_updates: 1000, iterations: 1000, max_updates: 22000, lr: 0.00003, ups: 1.92, time: 52s 392ms, time_since_start: 08m 21s 095ms, eta: 03h 09m 14s 610ms
[32m2022-10-10T22:59:16 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-10T22:59:16 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-10T22:59:16 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-10T22:59:29 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-10T22:59:29 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-10T22:59:29 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T22:59:32 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-10T22:59:32 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T22:59:35 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T22:59:35 | mmf.trainers.callbacks.logistics: [39mprogress: 1000/22000, val/hateful_memes/cross_entropy: 0.7995, val/total_loss: 0.7995, val/hateful_memes/accuracy: 0.5060, val/hateful_memes/binary_f1: 0.0000, val/hateful_memes/roc_auc: 0.5512, num_updates: 1000, epoch: 2, iterations: 1000, max_updates: 22000, val_time: 18s 787ms, best_update: 1000, best_iteration: 1000, best_val/hateful_memes/roc_auc: 0.551151
[32m2022-10-10T23:00:23 | mmf.trainers.callbacks.logistics: [39mprogress: 1100/22000, train/hateful_memes/cross_entropy: 0.6396, train/hateful_memes/cross_entropy/avg: 0.6498, train/total_loss: 0.6396, train/total_loss/avg: 0.6498, max mem: 1039.0, experiment: hmd, epoch: 3, num_updates: 1100, iterations: 1100, max_updates: 22000, lr: 0.00003, ups: 2.13, time: 47s 665ms, time_since_start: 09m 27s 549ms, eta: 02h 51m 20s 819ms
[32m2022-10-10T23:00:56 | mmf.trainers.callbacks.logistics: [39mprogress: 1200/22000, train/hateful_memes/cross_entropy: 0.6396, train/hateful_memes/cross_entropy/avg: 0.6638, train/total_loss: 0.6396, train/total_loss/avg: 0.6638, max mem: 1039.0, experiment: hmd, epoch: 3, num_updates: 1200, iterations: 1200, max_updates: 22000, lr: 0.00003, ups: 3.03, time: 33s 161ms, time_since_start: 10m 711ms, eta: 01h 58m 38s 345ms
[32m2022-10-10T23:01:31 | mmf.trainers.callbacks.logistics: [39mprogress: 1300/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6728, train/total_loss: 0.6576, train/total_loss/avg: 0.6728, max mem: 1039.0, experiment: hmd, epoch: 3, num_updates: 1300, iterations: 1300, max_updates: 22000, lr: 0.00003, ups: 2.94, time: 34s 643ms, time_since_start: 10m 35s 355ms, eta: 02h 03m 20s 708ms
[32m2022-10-10T23:02:07 | mmf.trainers.callbacks.logistics: [39mprogress: 1400/22000, train/hateful_memes/cross_entropy: 0.6396, train/hateful_memes/cross_entropy/avg: 0.6648, train/total_loss: 0.6396, train/total_loss/avg: 0.6648, max mem: 1039.0, experiment: hmd, epoch: 3, num_updates: 1400, iterations: 1400, max_updates: 22000, lr: 0.00003, ups: 2.78, time: 36s 322ms, time_since_start: 11m 11s 677ms, eta: 02h 08m 41s 801ms
[32m2022-10-10T23:02:48 | mmf.trainers.callbacks.logistics: [39mprogress: 1500/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6653, train/total_loss: 0.6576, train/total_loss/avg: 0.6653, max mem: 1039.0, experiment: hmd, epoch: 3, num_updates: 1500, iterations: 1500, max_updates: 22000, lr: 0.00004, ups: 2.44, time: 41s 427ms, time_since_start: 11m 53s 104ms, eta: 02h 26m 04s 410ms
[32m2022-10-10T23:03:34 | mmf.trainers.callbacks.logistics: [39mprogress: 1600/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6693, train/total_loss: 0.6576, train/total_loss/avg: 0.6693, max mem: 1039.0, experiment: hmd, epoch: 4, num_updates: 1600, iterations: 1600, max_updates: 22000, lr: 0.00004, ups: 2.22, time: 45s 788ms, time_since_start: 12m 38s 893ms, eta: 02h 40m 39s 862ms
[32m2022-10-10T23:03:54 | mmf.trainers.callbacks.logistics: [39mprogress: 1700/22000, train/hateful_memes/cross_entropy: 0.6576, train/hateful_memes/cross_entropy/avg: 0.6659, train/total_loss: 0.6576, train/total_loss/avg: 0.6659, max mem: 1039.0, experiment: hmd, epoch: 4, num_updates: 1700, iterations: 1700, max_updates: 22000, lr: 0.00004, ups: 5.26, time: 19s 494ms, time_since_start: 12m 58s 388ms, eta: 01h 08m 04s 006ms
[32m2022-10-10T23:04:15 | mmf.trainers.callbacks.logistics: [39mprogress: 1800/22000, train/hateful_memes/cross_entropy: 0.6396, train/hateful_memes/cross_entropy/avg: 0.6604, train/total_loss: 0.6396, train/total_loss/avg: 0.6604, max mem: 1039.0, experiment: hmd, epoch: 4, num_updates: 1800, iterations: 1800, max_updates: 22000, lr: 0.00005, ups: 4.76, time: 21s 129ms, time_since_start: 13m 19s 518ms, eta: 01h 13m 24s 799ms
[32m2022-10-10T23:04:37 | mmf.trainers.callbacks.logistics: [39mprogress: 1900/22000, train/hateful_memes/cross_entropy: 0.6396, train/hateful_memes/cross_entropy/avg: 0.6567, train/total_loss: 0.6396, train/total_loss/avg: 0.6567, max mem: 1039.0, experiment: hmd, epoch: 4, num_updates: 1900, iterations: 1900, max_updates: 22000, lr: 0.00005, ups: 4.55, time: 22s 018ms, time_since_start: 13m 41s 536ms, eta: 01h 16m 07s 387ms
[32m2022-10-10T23:05:01 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T23:05:01 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:05:02 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:05:05 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:05:05 | mmf.trainers.callbacks.logistics: [39mprogress: 2000/22000, train/hateful_memes/cross_entropy: 0.6349, train/hateful_memes/cross_entropy/avg: 0.6516, train/total_loss: 0.6349, train/total_loss/avg: 0.6516, max mem: 1039.0, experiment: hmd, epoch: 4, num_updates: 2000, iterations: 2000, max_updates: 22000, lr: 0.00005, ups: 3.57, time: 28s 065ms, time_since_start: 14m 09s 602ms, eta: 01h 36m 32s 669ms
[32m2022-10-10T23:05:05 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-10T23:05:05 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-10T23:05:05 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-10T23:05:18 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-10T23:05:18 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-10T23:05:18 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:05:21 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-10T23:05:24 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:05:26 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:05:26 | mmf.trainers.callbacks.logistics: [39mprogress: 2000/22000, val/hateful_memes/cross_entropy: 0.7645, val/total_loss: 0.7645, val/hateful_memes/accuracy: 0.5060, val/hateful_memes/binary_f1: 0.0000, val/hateful_memes/roc_auc: 0.5590, num_updates: 2000, epoch: 4, iterations: 2000, max_updates: 22000, val_time: 21s 463ms, best_update: 2000, best_iteration: 2000, best_val/hateful_memes/roc_auc: 0.558977
[32m2022-10-10T23:06:08 | mmf.trainers.callbacks.logistics: [39mprogress: 2100/22000, train/hateful_memes/cross_entropy: 0.6173, train/hateful_memes/cross_entropy/avg: 0.6476, train/total_loss: 0.6173, train/total_loss/avg: 0.6476, max mem: 1039.0, experiment: hmd, epoch: 4, num_updates: 2100, iterations: 2100, max_updates: 22000, lr: 0.00005, ups: 2.38, time: 42s 148ms, time_since_start: 15m 13s 216ms, eta: 02h 24m 15s 913ms
[32m2022-10-10T23:06:37 | mmf.trainers.callbacks.logistics: [39mprogress: 2200/22000, train/hateful_memes/cross_entropy: 0.6173, train/hateful_memes/cross_entropy/avg: 0.6532, train/total_loss: 0.6173, train/total_loss/avg: 0.6532, max mem: 1039.0, experiment: hmd, epoch: 5, num_updates: 2200, iterations: 2200, max_updates: 22000, lr: 0.00005, ups: 3.57, time: 28s 161ms, time_since_start: 15m 41s 377ms, eta: 01h 35m 54s 336ms
[32m2022-10-10T23:07:01 | mmf.trainers.callbacks.logistics: [39mprogress: 2300/22000, train/hateful_memes/cross_entropy: 0.6173, train/hateful_memes/cross_entropy/avg: 0.6523, train/total_loss: 0.6173, train/total_loss/avg: 0.6523, max mem: 1039.0, experiment: hmd, epoch: 5, num_updates: 2300, iterations: 2300, max_updates: 22000, lr: 0.00005, ups: 4.17, time: 24s 128ms, time_since_start: 16m 05s 505ms, eta: 01h 21m 45s 391ms
[32m2022-10-10T23:07:28 | mmf.trainers.callbacks.logistics: [39mprogress: 2400/22000, train/hateful_memes/cross_entropy: 0.6121, train/hateful_memes/cross_entropy/avg: 0.6501, train/total_loss: 0.6121, train/total_loss/avg: 0.6501, max mem: 1039.0, experiment: hmd, epoch: 5, num_updates: 2400, iterations: 2400, max_updates: 22000, lr: 0.00005, ups: 3.85, time: 26s 963ms, time_since_start: 16m 32s 468ms, eta: 01h 30m 53s 870ms
[32m2022-10-10T23:07:58 | mmf.trainers.callbacks.logistics: [39mprogress: 2500/22000, train/hateful_memes/cross_entropy: 0.6121, train/hateful_memes/cross_entropy/avg: 0.6495, train/total_loss: 0.6121, train/total_loss/avg: 0.6495, max mem: 1039.0, experiment: hmd, epoch: 5, num_updates: 2500, iterations: 2500, max_updates: 22000, lr: 0.00005, ups: 3.33, time: 30s 137ms, time_since_start: 17m 02s 606ms, eta: 01h 41m 04s 965ms
[32m2022-10-10T23:08:29 | mmf.trainers.callbacks.logistics: [39mprogress: 2600/22000, train/hateful_memes/cross_entropy: 0.6114, train/hateful_memes/cross_entropy/avg: 0.6461, train/total_loss: 0.6114, train/total_loss/avg: 0.6461, max mem: 1039.0, experiment: hmd, epoch: 5, num_updates: 2600, iterations: 2600, max_updates: 22000, lr: 0.00005, ups: 3.23, time: 31s 587ms, time_since_start: 17m 34s 193ms, eta: 01h 45m 24s 006ms
[32m2022-10-10T23:08:56 | mmf.trainers.callbacks.logistics: [39mprogress: 2700/22000, train/hateful_memes/cross_entropy: 0.6114, train/hateful_memes/cross_entropy/avg: 0.6499, train/total_loss: 0.6114, train/total_loss/avg: 0.6499, max mem: 1039.0, experiment: hmd, epoch: 6, num_updates: 2700, iterations: 2700, max_updates: 22000, lr: 0.00005, ups: 3.85, time: 26s 092ms, time_since_start: 18m 286ms, eta: 01h 26m 36s 927ms
[32m2022-10-10T23:09:11 | mmf.trainers.callbacks.logistics: [39mprogress: 2800/22000, train/hateful_memes/cross_entropy: 0.5999, train/hateful_memes/cross_entropy/avg: 0.6479, train/total_loss: 0.5999, train/total_loss/avg: 0.6479, max mem: 1039.0, experiment: hmd, epoch: 6, num_updates: 2800, iterations: 2800, max_updates: 22000, lr: 0.00005, ups: 6.67, time: 15s 596ms, time_since_start: 18m 15s 882ms, eta: 51m 30s 304ms
[32m2022-10-10T23:09:27 | mmf.trainers.callbacks.logistics: [39mprogress: 2900/22000, train/hateful_memes/cross_entropy: 0.6114, train/hateful_memes/cross_entropy/avg: 0.6509, train/total_loss: 0.6114, train/total_loss/avg: 0.6509, max mem: 1039.0, experiment: hmd, epoch: 6, num_updates: 2900, iterations: 2900, max_updates: 22000, lr: 0.00005, ups: 6.67, time: 15s 762ms, time_since_start: 18m 31s 645ms, eta: 51m 47s 000ms
[32m2022-10-10T23:09:43 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T23:09:43 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:09:43 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:09:46 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:09:46 | mmf.trainers.callbacks.logistics: [39mprogress: 3000/22000, train/hateful_memes/cross_entropy: 0.5999, train/hateful_memes/cross_entropy/avg: 0.6473, train/total_loss: 0.5999, train/total_loss/avg: 0.6473, max mem: 1039.0, experiment: hmd, epoch: 6, num_updates: 3000, iterations: 3000, max_updates: 22000, lr: 0.00005, ups: 5.56, time: 18s 978ms, time_since_start: 18m 50s 623ms, eta: 01h 02m 01s 230ms
[32m2022-10-10T23:09:46 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-10T23:09:46 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-10T23:09:46 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-10T23:09:57 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-10T23:09:57 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-10T23:09:57 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:10:00 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-10T23:10:03 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:10:05 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:10:05 | mmf.trainers.callbacks.logistics: [39mprogress: 3000/22000, val/hateful_memes/cross_entropy: 0.7464, val/total_loss: 0.7464, val/hateful_memes/accuracy: 0.5120, val/hateful_memes/binary_f1: 0.0317, val/hateful_memes/roc_auc: 0.5657, num_updates: 3000, epoch: 6, iterations: 3000, max_updates: 22000, val_time: 19s 421ms, best_update: 3000, best_iteration: 3000, best_val/hateful_memes/roc_auc: 0.565713
[32m2022-10-10T23:10:35 | mmf.trainers.callbacks.logistics: [39mprogress: 3100/22000, train/hateful_memes/cross_entropy: 0.5999, train/hateful_memes/cross_entropy/avg: 0.6448, train/total_loss: 0.5999, train/total_loss/avg: 0.6448, max mem: 1039.0, experiment: hmd, epoch: 6, num_updates: 3100, iterations: 3100, max_updates: 22000, lr: 0.00005, ups: 3.45, time: 29s 855ms, time_since_start: 19m 39s 903ms, eta: 01h 37m 03s 298ms
[32m2022-10-10T23:11:09 | mmf.trainers.callbacks.logistics: [39mprogress: 3200/22000, train/hateful_memes/cross_entropy: 0.5943, train/hateful_memes/cross_entropy/avg: 0.6421, train/total_loss: 0.5943, train/total_loss/avg: 0.6421, max mem: 1039.0, experiment: hmd, epoch: 7, num_updates: 3200, iterations: 3200, max_updates: 22000, lr: 0.00005, ups: 3.03, time: 33s 640ms, time_since_start: 20m 13s 543ms, eta: 01h 48m 46s 749ms
[32m2022-10-10T23:11:29 | mmf.trainers.callbacks.logistics: [39mprogress: 3300/22000, train/hateful_memes/cross_entropy: 0.5943, train/hateful_memes/cross_entropy/avg: 0.6424, train/total_loss: 0.5943, train/total_loss/avg: 0.6424, max mem: 1039.0, experiment: hmd, epoch: 7, num_updates: 3300, iterations: 3300, max_updates: 22000, lr: 0.00005, ups: 5.26, time: 19s 702ms, time_since_start: 20m 33s 246ms, eta: 01h 03m 22s 357ms
[32m2022-10-10T23:11:50 | mmf.trainers.callbacks.logistics: [39mprogress: 3400/22000, train/hateful_memes/cross_entropy: 0.5999, train/hateful_memes/cross_entropy/avg: 0.6428, train/total_loss: 0.5999, train/total_loss/avg: 0.6428, max mem: 1039.0, experiment: hmd, epoch: 7, num_updates: 3400, iterations: 3400, max_updates: 22000, lr: 0.00005, ups: 4.76, time: 21s 518ms, time_since_start: 20m 54s 764ms, eta: 01h 08m 50s 476ms
[32m2022-10-10T23:12:12 | mmf.trainers.callbacks.logistics: [39mprogress: 3500/22000, train/hateful_memes/cross_entropy: 0.5943, train/hateful_memes/cross_entropy/avg: 0.6402, train/total_loss: 0.5943, train/total_loss/avg: 0.6402, max mem: 1039.0, experiment: hmd, epoch: 7, num_updates: 3500, iterations: 3500, max_updates: 22000, lr: 0.00005, ups: 4.55, time: 22s 335ms, time_since_start: 21m 17s 100ms, eta: 01h 11m 04s 307ms
[32m2022-10-10T23:12:35 | mmf.trainers.callbacks.logistics: [39mprogress: 3600/22000, train/hateful_memes/cross_entropy: 0.5937, train/hateful_memes/cross_entropy/avg: 0.6389, train/total_loss: 0.5937, train/total_loss/avg: 0.6389, max mem: 1039.0, experiment: hmd, epoch: 7, num_updates: 3600, iterations: 3600, max_updates: 22000, lr: 0.00005, ups: 4.55, time: 22s 281ms, time_since_start: 21m 39s 382ms, eta: 01h 10m 31s 072ms
[32m2022-10-10T23:12:59 | mmf.trainers.callbacks.logistics: [39mprogress: 3700/22000, train/hateful_memes/cross_entropy: 0.5896, train/hateful_memes/cross_entropy/avg: 0.6365, train/total_loss: 0.5896, train/total_loss/avg: 0.6365, max mem: 1039.0, experiment: hmd, epoch: 7, num_updates: 3700, iterations: 3700, max_updates: 22000, lr: 0.00005, ups: 4.17, time: 24s 095ms, time_since_start: 22m 03s 477ms, eta: 01h 15m 50s 617ms
[32m2022-10-10T23:13:17 | mmf.trainers.callbacks.logistics: [39mprogress: 3800/22000, train/hateful_memes/cross_entropy: 0.5937, train/hateful_memes/cross_entropy/avg: 0.6360, train/total_loss: 0.5937, train/total_loss/avg: 0.6360, max mem: 1039.0, experiment: hmd, epoch: 8, num_updates: 3800, iterations: 3800, max_updates: 22000, lr: 0.00005, ups: 5.88, time: 17s 804ms, time_since_start: 22m 21s 281ms, eta: 55m 44s 050ms
[32m2022-10-10T23:13:32 | mmf.trainers.callbacks.logistics: [39mprogress: 3900/22000, train/hateful_memes/cross_entropy: 0.5943, train/hateful_memes/cross_entropy/avg: 0.6375, train/total_loss: 0.5943, train/total_loss/avg: 0.6375, max mem: 1039.0, experiment: hmd, epoch: 8, num_updates: 3900, iterations: 3900, max_updates: 22000, lr: 0.00005, ups: 6.67, time: 15s 594ms, time_since_start: 22m 36s 876ms, eta: 48m 32s 857ms
[32m2022-10-10T23:13:48 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T23:13:48 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:13:48 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:13:51 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:13:51 | mmf.trainers.callbacks.logistics: [39mprogress: 4000/22000, train/hateful_memes/cross_entropy: 0.5943, train/hateful_memes/cross_entropy/avg: 0.6345, train/total_loss: 0.5943, train/total_loss/avg: 0.6345, max mem: 1039.0, experiment: hmd, epoch: 8, num_updates: 4000, iterations: 4000, max_updates: 22000, lr: 0.00005, ups: 5.56, time: 18s 999ms, time_since_start: 22m 55s 875ms, eta: 58m 49s 408ms
[32m2022-10-10T23:13:51 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-10T23:13:51 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-10T23:13:51 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-10T23:13:59 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-10T23:13:59 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-10T23:13:59 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
